CourseID,CourseCategory,Title,Price,Length,CourseImage
931,Tourism & Hospitality,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,59,12,http://dummyimage.com/413x269.png/5fa2dd/ffffff
932,Tourism & Hospitality,posuere cubilia curae mauris viverra diam,56,3,http://dummyimage.com/413x269.png/ff4444/ffffff
933,Tourism & Hospitality,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,91,2,http://dummyimage.com/413x269.png/cc0000/ffffff
934,Tourism & Hospitality,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,53,10,http://dummyimage.com/413x269.png/dddddd/000000
935,F&B,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,79,8,http://dummyimage.com/413x269.png/dddddd/000000
936,Tourism & Hospitality,augue luctus tincidunt nulla mollis molestie lorem quisque,92,7,http://dummyimage.com/413x269.png/5fa2dd/ffffff
937,Beauty & Spa,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,99,4,http://dummyimage.com/413x269.png/ff4444/ffffff
938,Tourism & Hospitality,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,35,2,http://dummyimage.com/413x269.png/5fa2dd/ffffff
939,Tourism & Hospitality,luctus et ultrices posuere cubilia curae donec pharetra,27,11,http://dummyimage.com/413x269.png/cc0000/ffffff
940,Beauty & Spa,consequat morbi a ipsum integer,40,3,http://dummyimage.com/413x269.png/cc0000/ffffff
941,Tourism & Hospitality,convallis morbi odio odio elementum eu interdum eu tincidunt,47,12,http://dummyimage.com/413x269.png/dddddd/000000
942,Beauty & Spa,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,99,2,http://dummyimage.com/413x269.png/5fa2dd/ffffff
943,Beauty & Spa,odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,75,4,http://dummyimage.com/413x269.png/5fa2dd/ffffff
944,Beauty & Spa,sapien quis libero nullam sit amet turpis elementum ligula vehicula,23,9,http://dummyimage.com/413x269.png/cc0000/ffffff
945,Beauty & Spa,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,27,7,http://dummyimage.com/413x269.png/dddddd/000000
946,Tourism & Hospitality,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,30,10,http://dummyimage.com/413x269.png/cc0000/ffffff
947,Beauty & Spa,at nulla suspendisse potenti cras in purus eu magna vulputate,32,5,http://dummyimage.com/413x269.png/ff4444/ffffff
948,Beauty & Spa,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,35,11,http://dummyimage.com/413x269.png/5fa2dd/ffffff
949,Beauty & Spa,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,37,9,http://dummyimage.com/413x269.png/dddddd/000000
950,Beauty & Spa,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,30,5,http://dummyimage.com/413x269.png/ff4444/ffffff
951,F&B,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,33,5,http://dummyimage.com/413x269.png/ff4444/ffffff
952,F&B,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,98,7,http://dummyimage.com/413x269.png/cc0000/ffffff
953,Beauty & Spa,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,15,8,http://dummyimage.com/413x269.png/dddddd/000000
954,Tourism & Hospitality,aliquam non mauris morbi non lectus aliquam sit amet diam in magna,73,8,http://dummyimage.com/413x269.png/cc0000/ffffff
955,Tourism & Hospitality,sed tincidunt eu felis fusce posuere felis sed,58,3,http://dummyimage.com/413x269.png/ff4444/ffffff
956,Beauty & Spa,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,81,4,http://dummyimage.com/413x269.png/5fa2dd/ffffff
957,F&B,tellus nisi eu orci mauris lacinia sapien quis,66,8,http://dummyimage.com/413x269.png/cc0000/ffffff
958,Beauty & Spa,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,32,11,http://dummyimage.com/413x269.png/5fa2dd/ffffff
959,F&B,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium,82,10,http://dummyimage.com/413x269.png/cc0000/ffffff
960,Tourism & Hospitality,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,72,11,http://dummyimage.com/413x269.png/cc0000/ffffff
961,F&B,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,36,2,http://dummyimage.com/413x269.png/ff4444/ffffff
962,Tourism & Hospitality,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,22,12,http://dummyimage.com/413x269.png/ff4444/ffffff
963,Tourism & Hospitality,adipiscing lorem vitae mattis nibh,50,6,http://dummyimage.com/413x269.png/dddddd/000000
964,Tourism & Hospitality,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,45,12,http://dummyimage.com/413x269.png/cc0000/ffffff
965,Tourism & Hospitality,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,92,10,http://dummyimage.com/413x269.png/dddddd/000000
966,F&B,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,77,10,http://dummyimage.com/413x269.png/dddddd/000000
967,Tourism & Hospitality,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,87,6,http://dummyimage.com/413x269.png/cc0000/ffffff
968,Beauty & Spa,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,88,4,http://dummyimage.com/413x269.png/ff4444/ffffff
969,Beauty & Spa,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,48,8,http://dummyimage.com/413x269.png/dddddd/000000
970,Tourism & Hospitality,risus praesent lectus vestibulum quam sapien,36,5,http://dummyimage.com/413x269.png/dddddd/000000
971,F&B,dolor sit amet consectetuer adipiscing elit proin interdum,44,7,http://dummyimage.com/413x269.png/dddddd/000000
972,F&B,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,58,3,http://dummyimage.com/413x269.png/5fa2dd/ffffff
973,Tourism & Hospitality,montes nascetur ridiculus mus etiam vel augue,93,9,http://dummyimage.com/413x269.png/ff4444/ffffff
974,Beauty & Spa,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,51,12,http://dummyimage.com/413x269.png/cc0000/ffffff
975,Tourism & Hospitality,erat volutpat in congue etiam justo etiam pretium,88,10,http://dummyimage.com/413x269.png/cc0000/ffffff
976,Tourism & Hospitality,nonummy integer non velit donec diam neque vestibulum eget vulputate ut,28,11,http://dummyimage.com/413x269.png/dddddd/000000
977,F&B,tempus vel pede morbi porttitor lorem id,37,10,http://dummyimage.com/413x269.png/5fa2dd/ffffff
978,Tourism & Hospitality,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,35,8,http://dummyimage.com/413x269.png/dddddd/000000
979,F&B,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,93,2,http://dummyimage.com/413x269.png/dddddd/000000
980,Beauty & Spa,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,85,12,http://dummyimage.com/413x269.png/dddddd/000000
981,F&B,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,37,6,http://dummyimage.com/413x269.png/ff4444/ffffff
982,F&B,libero rutrum ac lobortis vel dapibus at diam,46,4,http://dummyimage.com/413x269.png/dddddd/000000
983,Tourism & Hospitality,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,67,12,http://dummyimage.com/413x269.png/cc0000/ffffff
984,F&B,in libero ut massa volutpat convallis morbi,29,9,http://dummyimage.com/413x269.png/cc0000/ffffff
985,Tourism & Hospitality,nam dui proin leo odio porttitor id consequat in consequat ut,52,12,http://dummyimage.com/413x269.png/5fa2dd/ffffff
986,F&B,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,66,9,http://dummyimage.com/413x269.png/ff4444/ffffff
987,F&B,pulvinar lobortis est phasellus sit amet erat nulla tempus,28,4,http://dummyimage.com/413x269.png/5fa2dd/ffffff
988,Tourism & Hospitality,elit proin risus praesent lectus vestibulum quam sapien varius ut,67,3,http://dummyimage.com/413x269.png/ff4444/ffffff
989,Tourism & Hospitality,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,48,11,http://dummyimage.com/413x269.png/ff4444/ffffff
990,Beauty & Spa,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,88,8,http://dummyimage.com/413x269.png/5fa2dd/ffffff
991,Beauty & Spa,lectus pellentesque eget nunc donec quis orci eget,72,5,http://dummyimage.com/413x269.png/dddddd/000000
992,F&B,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,71,2,http://dummyimage.com/413x269.png/5fa2dd/ffffff
993,F&B,tincidunt in leo maecenas pulvinar lobortis est phasellus,86,3,http://dummyimage.com/413x269.png/cc0000/ffffff
994,F&B,ullamcorper purus sit amet nulla quisque arcu,34,6,http://dummyimage.com/413x269.png/dddddd/000000
995,Beauty & Spa,interdum eu tincidunt in leo maecenas pulvinar lobortis est,92,12,http://dummyimage.com/413x269.png/dddddd/000000
996,Tourism & Hospitality,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,36,6,http://dummyimage.com/413x269.png/dddddd/000000
997,F&B,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,16,4,http://dummyimage.com/413x269.png/ff4444/ffffff
998,F&B,pede libero quis orci nullam molestie nibh in lectus,49,2,http://dummyimage.com/413x269.png/5fa2dd/ffffff
999,Beauty & Spa,quisque ut erat curabitur gravida nisi,30,8,http://dummyimage.com/413x269.png/ff4444/ffffff
1000,Beauty & Spa,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,46,6,http://dummyimage.com/413x269.png/cc0000/ffffff
